Customer ID,Services,ISP (INR),Marginal Cost (INR),Discount Type,Discount Amount (INR),Billed Cost (INR),Date,Time
100215,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-10-16,16:56:52
300459,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-10-16,19:20:42
300150,Haircut (Male)',149,149,,0,149,2023-10-17,2:09:17
300689,Haircut (Female)',249,249,,0,249,2023-10-17,2:25:52
200605,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-10-17,14:38:55
300641,Beard Trimming',49,49,,0,49,2023-10-17,20:46:45
300344,"Haircut (Female)', 'Full Body Massage'","249, 1359",1608,,0,1608,2023-10-17,21:49:42
100208,Haircut (Male)',149,149,,0,149,2023-10-18,4:15:05
200409,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-10-18,7:17:41
200076,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-10-19,4:19:15
300439,"Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0,798,2023-10-19,14:14:45
200055,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,Membership Card,32.3,290.7,2023-10-20,13:34:10
100152,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-10-20,14:08:34
100535,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-10-20,18:03:00
200922,Haircut (Male)',149,149,,0,149,2023-10-21,5:14:35
100084,Beard Trimming',49,49,,0,49,2023-10-21,11:22:07
300034,Haircut (Female)',249,249,,0,249,2023-10-21,11:37:37
300051,Beard Trimming',49,49,,0,49,2023-10-21,12:22:45
300245,Beard Trimming',49,49,,0,49,2023-10-21,14:54:24
300837,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-10-21,17:46:17
200435,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-10-21,21:52:16
300124,"Eyebrow Threading', 'De-tan'","74, 249",323,,0,323,2023-10-22,11:59:36
100875,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-10-22,13:17:23
200390,Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-10-22,16:54:04
300459,"Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0,1648,2023-10-22,19:29:49
200615,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-10-22,20:37:26
100402,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-10-23,1:54:08
200772,Haircut (Male)',149,149,,0,149,2023-10-23,2:24:58
200474,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-10-23,3:14:03
100923,"Haircut (Female)', 'De-tan'","249, 249",498,,0,498,2023-10-23,4:48:09
200733,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-10-23,10:36:17
200833,Eyebrow Threading',74,74,,0,74,2023-10-23,18:27:02
300745,"Haircut (Female)', 'Eyebrow Threading', 'Beard Trimming'","249, 74, 49",372,,0,372,2023-10-23,21:31:57
300516,"Haircut (Female)', 'De-tan'","249, 249",498,,0,498,2023-10-24,4:07:31
100127,Eyebrow Threading',74,74,,0,74,2023-10-24,6:46:08
100680,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-10-24,9:39:33
100064,Haircut (Male)',149,149,,0,149,2023-10-24,12:34:05
200377,Haircut (Female)',249,249,,0,249,2023-10-24,15:06:22
300936,Haircut (Female)',249,249,,0,249,2023-10-24,18:41:38
100007,Haircut (Male)',149,149,,0,149,2023-10-25,6:50:07
100511,Eyebrow Threading',74,74,,0,74,2023-10-25,9:07:39
300426,Beard Trimming',49,49,,0,49,2023-10-26,2:37:47
200876,Haircut (Male)',149,149,,0,149,2023-10-26,8:03:22
100669,Beard Trimming',49,49,,0,49,2023-10-26,10:11:44
200571,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-10-26,13:13:03
100824,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-10-26,16:46:19
100103,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-10-26,20:23:41
300377,"Haircut (Male)', 'Olive Hair Treatment'","149, 249",398,,0,398,2023-10-27,0:30:58
100078,Eyebrow Threading',74,74,,0,74,2023-10-27,3:02:44
200888,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-10-27,5:54:02
100246,Beard Trimming',49,49,,0,49,2023-10-27,8:04:10
300979,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-10-27,10:46:47
300109,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-10-27,18:00:13
300002,Beard Trimming',49,49,,0,49,2023-10-27,18:05:33
100084,Eyebrow Threading',74,74,,0,74,2023-10-27,18:59:45
100048,Beard Trimming',49,49,,0,49,2023-10-27,21:24:10
200463,Haircut (Male)',149,149,,0,149,2023-10-27,22:21:28
100068,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-10-27,23:24:45
200385,Haircut (Male)',149,149,,0,149,2023-10-28,9:33:03
100931,Eyebrow Threading',74,74,,0,74,2023-10-28,19:23:15
100253,Haircut (Female)',249,249,,0,249,2023-10-28,19:25:34
200852,"Haircut (Female)', 'De-tan'","249, 249",498,,0,498,2023-10-29,3:11:34
100138,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-10-29,4:17:25
200534,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-10-29,5:15:11
300973,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-10-29,19:14:45
300509,"Haircut (Female)', 'Beard Trimming', 'Eyebrow Threading'","249, 49, 74",372,Membership Card,37.2,334.8,2023-10-30,11:30:45
100103,Haircut (Female)',249,249,,0,249,2023-10-30,11:44:38
300981,Eyebrow Threading',74,74,,0,74,2023-10-30,15:27:54
300180,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-10-30,21:32:25
300939,Haircut (Male)',149,149,,0,149,2023-10-30,21:51:23
200295,"Eyebrow Threading', 'Haircut (Male)', 'Beard Trimming'","74, 149, 49",272,,0,272,2023-10-31,6:06:50
100795,Haircut (Male)',149,149,,0,149,2023-10-31,6:48:23
100167,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-10-31,9:28:35
200759,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,Membership Card,32.3,290.7,2023-10-31,21:40:19
100048,"Beard Trimming', 'Olive Hair Treatment'","49, 249",298,,0,298,2023-10-31,23:43:57
300151,Beard Trimming',49,49,,0,49,2023-11-01,1:43:01
100171,"Beard Trimming', 'Deep Hydrating'","49, 649",698,,0,698,2023-11-01,5:59:48
100681,"Haircut (Female)', 'Manicure'","249, 239",488,,0,488,2023-11-01,10:22:59
200196,Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-11-01,10:29:38
200865,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-11-01,11:07:47
300509,"Eyebrow Threading', 'Manicure', 'Beard Trimming'","74, 239, 49",362,Membership Card,36.2,325.8,2023-11-02,1:55:52
200476,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-11-02,11:55:05
300775,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-11-02,12:05:53
200733,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-11-03,0:26:26
200987,"Haircut (Male)', 'Olive Hair Treatment'","149, 249",398,,0,398,2023-11-03,2:17:09
300901,Beard Trimming',49,49,,0,49,2023-11-03,3:24:39
200081,Haircut (Female)',249,249,,0,249,2023-11-03,7:12:33
300792,Haircut (Female)',249,249,,0,249,2023-11-03,10:41:57
100308,Haircut (Male)',149,149,,0,149,2023-11-03,18:44:26
300329,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,Membership Card,32.3,290.7,2023-11-04,0:43:31
300336,"Eyebrow Threading', 'Pedicure'","74, 249",323,,0,323,2023-11-04,7:14:14
200543,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-11-04,15:27:43
200601,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-11-04,18:11:02
200377,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-11-04,20:25:35
300277,"Beard Trimming', 'Haircut (Female)', 'Eyebrow Threading'","49, 249, 74",372,Membership Card,37.2,334.8,2023-11-04,21:11:08
200732,Haircut (Male)',149,149,,0,149,2023-11-05,8:35:47
100298,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-11-05,10:17:50
100688,Beard Trimming',49,49,,0,49,2023-11-05,16:13:22
200514,Haircut (Female)',249,249,,0,249,2023-11-05,16:50:17
300553,Haircut (Female)',249,249,,0,249,2023-11-05,18:09:11
100962,"Eyebrow Threading', 'Lower Body Waxing', 'Beard Trimming'","74, 1399, 49",1522,,0,1522,2023-11-05,18:55:40
200571,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,Membership Card,32.3,290.7,2023-11-05,22:29:26
100090,Haircut (Female)',249,249,,0,249,2023-11-06,6:42:47
200876,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-11-06,14:12:05
100759,"Beard Trimming', 'Haircut (Female)', 'Eyebrow Threading'","49, 249, 74",372,,0,372,2023-11-07,2:16:25
200171,"Haircut (Male)', 'Lower Body Waxing'","149, 1399",1548,,0,1548,2023-11-07,4:02:54
300629,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-11-07,9:59:02
200474,Beard Trimming',49,49,,0,49,2023-11-07,14:46:00
100171,Haircut (Female)',249,249,,0,249,2023-11-08,1:26:56
100481,"Haircut (Male)', 'Olive Hair Treatment'","149, 249",398,,0,398,2023-11-08,9:33:30
100535,Haircut (Female)',249,249,,0,249,2023-11-08,13:27:07
200014,Beard Trimming',49,49,,0,49,2023-11-08,17:47:47
200339,Eyebrow Threading',74,74,,0,74,2023-11-08,18:49:00
100501,"Eyebrow Threading', 'Olive Hair Treatment'","74, 249",323,,0,323,2023-11-09,0:50:59
100669,Beard Trimming',49,49,,0,49,2023-11-09,12:58:40
200435,"Haircut (Female)', 'Pedicure'","249, 249",498,,0,498,2023-11-09,20:12:11
300953,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-11-10,2:15:56
300832,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-11-10,13:18:59
100655,"Beard Trimming', 'Full Body Massage'","49, 1359",1408,,0,1408,2023-11-10,17:34:34
300613,"Haircut (Female)', 'Royal De-tan'","249, 529",778,,0,778,2023-11-10,17:34:58
200915,"Haircut (Female)', 'Royal De-tan'","249, 529",778,,0,778,2023-11-10,21:18:25
100040,Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-11-10,22:04:43
100084,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2023-11-11,6:51:56
200101,Haircut (Female)',249,249,,0,249,2023-11-11,21:31:58
300652,Eyebrow Threading',74,74,,0,74,2023-11-12,14:10:29
300653,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-11-12,22:11:03
100152,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-11-13,0:59:30
300805,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-11-13,6:07:58
200055,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-11-13,14:10:49
300146,"Beard Trimming', 'Haircut (Female)', 'Eyebrow Threading'","49, 249, 74",372,,0,372,2023-11-13,15:05:59
100421,"Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0,1648,2023-11-14,1:08:22
200968,Beard Trimming',49,49,,0,49,2023-11-14,7:14:56
300687,Eyebrow Threading',74,74,,0,74,2023-11-14,10:25:40
200615,Beard Trimming',49,49,,0,49,2023-11-14,14:26:34
200998,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-11-14,18:46:26
300806,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-11-14,19:49:56
300791,Haircut (Female)',249,249,,0,249,2023-11-14,21:48:54
100072,Beard Trimming',49,49,,0,49,2023-11-15,1:40:21
100803,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-11-15,5:50:26
200843,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-11-15,7:01:16
200603,Haircut (Female)',249,249,,0,249,2023-11-15,8:58:14
200252,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-11-15,14:17:10
200409,Haircut (Male)',149,149,,0,149,2023-11-15,14:56:11
100777,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-11-15,15:45:04
300031,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-11-16,0:30:04
100016,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-11-16,1:52:18
300365,Beard Trimming',49,49,,0,49,2023-11-16,13:02:46
200385,Beard Trimming',49,49,,0,49,2023-11-16,15:47:17
200662,Haircut (Female)',249,249,,0,249,2023-11-17,0:50:06
300985,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-11-17,4:55:53
200732,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-11-17,7:57:38
200092,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-11-17,13:37:59
200411,"Haircut (Male)', 'Full Body Massage'","149, 1359",1508,Membership Card,150.8,1357.2,2023-11-17,15:27:17
100383,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-11-17,20:23:11
200746,Beard Trimming',49,49,,0,49,2023-11-17,22:52:59
300673,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-11-18,7:26:47
100301,Beard Trimming',49,49,,0,49,2023-11-18,9:16:19
200320,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-11-18,18:09:01
300890,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-11-18,20:44:26
200090,"Beard Trimming', 'Pedicure'","49, 249",298,,0,298,2023-11-18,20:54:05
100143,Haircut (Female)',249,249,,0,249,2023-11-19,7:53:46
300002,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-11-19,8:16:30
200213,Haircut (Male)',149,149,,0,149,2023-11-19,13:01:18
200099,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-11-19,14:55:46
300791,Haircut (Female)',249,249,,0,249,2023-11-19,18:46:36
200296,Eyebrow Threading',74,74,,0,74,2023-11-19,18:56:36
200361,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-11-19,20:35:42
300130,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-11-19,21:26:23
300530,"Haircut (Female)', 'Eyebrow Threading', 'Beard Trimming'","249, 74, 49",372,,0,372,2023-11-20,4:37:08
100145,"Haircut (Female)', 'Royal De-tan'","249, 529",778,,0,778,2023-11-20,8:19:44
100976,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-11-20,9:13:38
300116,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-11-20,11:06:29
300222,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2023-11-20,15:56:54
100423,Haircut (Male)',149,149,,0,149,2023-11-21,1:59:15
200049,Haircut (Male)',149,149,,0,149,2023-11-21,4:48:06
100421,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-11-21,10:32:52
100167,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-11-21,13:20:08
100976,Eyebrow Threading',74,74,,0,74,2023-11-21,15:10:27
200827,Haircut (Female)',249,249,,0,249,2023-11-21,17:42:45
100722,Haircut (Female)',249,249,,0,249,2023-11-22,0:30:10
100837,Eyebrow Threading',74,74,,0,74,2023-11-22,3:31:53
100986,Beard Trimming',49,49,,0,49,2023-11-22,7:07:19
200612,Haircut (Male)',149,149,,0,149,2023-11-22,8:03:08
300243,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-11-22,8:49:50
300889,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-11-22,9:37:02
200864,Haircut (Female)',249,249,,0,249,2023-11-22,11:36:03
200527,Haircut (Male)',149,149,,0,149,2023-11-22,17:12:14
300763,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-11-22,22:53:15
200431,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-11-23,13:40:18
100429,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-11-23,16:27:22
200547,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-11-24,2:21:43
300013,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-11-24,12:39:00
100235,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-11-24,16:45:39
300625,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2023-11-25,1:19:20
200339,Beard Trimming',49,49,,0,49,2023-11-25,4:02:30
100236,Beard Trimming',49,49,,0,49,2023-11-25,7:53:36
300416,Beard Trimming',49,49,,0,49,2023-11-25,8:59:39
200998,Haircut (Male)',149,149,,0,149,2023-11-25,10:35:11
300335,"Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0,1548,2023-11-25,14:54:18
200435,Haircut (Male)',149,149,,0,149,2023-11-25,15:26:52
300292,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-11-25,15:37:47
100357,Haircut (Female)',249,249,,0,249,2023-11-25,19:26:37
100777,Eyebrow Threading',74,74,,0,74,2023-11-25,19:48:49
200904,Eyebrow Threading',74,74,,0,74,2023-11-26,4:12:38
100155,Haircut (Male)',149,149,,0,149,2023-11-26,7:29:02
100535,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-11-26,12:08:37
100572,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-11-26,14:12:22
100301,Haircut (Female)',249,249,,0,249,2023-11-26,16:44:47
100301,Eyebrow Threading',74,74,,0,74,2023-11-26,17:19:06
200514,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-11-27,0:22:27
100419,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-11-27,4:43:52
300868,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-11-27,4:51:50
300335,"Eyebrow Threading', 'Eyebrow Threading', 'Beard Trimming'","74, 74, 49",197,,0,197,2023-11-27,5:45:10
200474,Beard Trimming',49,49,,0,49,2023-11-27,19:19:10
200097,Beard Trimming',49,49,,0,49,2023-11-28,9:08:24
200987,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2023-11-28,9:45:27
300575,Haircut (Female)',249,249,,0,249,2023-11-28,14:01:31
200687,Haircut (Female)',249,249,,0,249,2023-11-29,10:13:39
100986,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-11-29,10:28:51
300939,Haircut (Female)',249,249,,0,249,2023-11-29,21:36:30
100357,Haircut (Female)',249,249,,0,249,2023-11-30,16:52:43
200772,Haircut (Male)',149,149,,0,149,2023-11-30,17:35:11
100795,Haircut (Female)',249,249,,0,249,2023-11-30,18:14:09
100286,Haircut (Male)',149,149,,0,149,2023-11-30,18:27:56
300422,Beard Trimming',49,49,,0,49,2023-11-30,20:01:10
100541,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-11-30,22:56:20
300204,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-12-01,7:47:32
100176,Beard Trimming',49,49,,0,49,2023-12-01,13:23:30
100603,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-12-01,16:12:26
200431,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-12-01,17:09:13
100688,Beard Trimming',49,49,,0,49,2023-12-01,19:58:58
300494,Eyebrow Threading',74,74,,0,74,2023-12-01,20:57:49
100456,Haircut (Male)',149,149,,0,149,2023-12-02,4:49:58
300661,Eyebrow Threading',74,74,,0,74,2023-12-02,10:22:23
300765,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-12-02,14:14:21
100676,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-12-02,22:12:02
200759,Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-12-03,3:34:51
300699,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-12-04,1:25:15
200587,Haircut (Male)',149,149,,0,149,2023-12-04,4:51:31
200363,Beard Trimming',49,49,,0,49,2023-12-04,13:17:08
100236,Beard Trimming',49,49,,0,49,2023-12-04,17:43:25
100332,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-12-05,8:48:20
200827,Eyebrow Threading',74,74,,0,74,2023-12-05,20:53:12
300827,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-12-06,4:46:52
300553,Beard Trimming',49,49,,0,49,2023-12-06,5:14:30
100298,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-12-06,5:33:30
200451,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2023-12-06,9:37:46
100298,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-12-06,12:33:55
300575,Eyebrow Threading',74,74,,0,74,2023-12-06,23:03:44
200127,"Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0,1648,2023-12-07,2:42:01
200713,Haircut (Female)',249,249,,0,249,2023-12-07,2:45:40
300897,Haircut (Female)',249,249,,0,249,2023-12-07,4:45:03
300027,"Beard Trimming', 'Royal De-tan'","49, 529",578,,0,578,2023-12-07,7:41:52
300137,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-12-07,13:40:02
300027,Haircut (Female)',249,249,,0,249,2023-12-07,15:25:43
200568,Beard Trimming',49,49,,0,49,2023-12-07,16:17:16
200295,Haircut (Male)',149,149,,0,149,2023-12-07,23:24:55
200547,Haircut (Male)',149,149,,0,149,2023-12-08,0:06:20
300979,Beard Trimming',49,49,,0,49,2023-12-08,2:04:33
200574,"Eyebrow Threading', 'Deep Hydrating'","74, 649",723,Membership Card,72.3,650.7,2023-12-08,3:52:20
200763,Haircut (Female)',249,249,,0,249,2023-12-08,4:22:13
100414,"Haircut (Female)', 'Olive Hair Treatment'","249, 249",498,,0,498,2023-12-08,11:17:31
200354,"Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0,1433,2023-12-08,16:44:06
300459,Haircut (Female)',249,249,,0,249,2023-12-08,23:46:01
200196,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,Membership Card,12.3,110.7,2023-12-09,14:24:57
200968,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-12-09,22:40:07
300448,Haircut (Female)',249,249,,0,249,2023-12-10,12:25:19
300422,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-12-10,22:02:28
100759,Haircut (Female)',249,249,,0,249,2023-12-10,22:19:13
200171,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-12-10,23:21:41
200519,Eyebrow Threading',74,74,,0,74,2023-12-11,7:00:48
200445,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-12-11,8:46:33
200733,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-12-11,9:38:31
300833,Haircut (Female)',249,249,,0,249,2023-12-11,10:19:17
200097,Haircut (Female)',249,249,,0,249,2023-12-11,12:03:39
300535,Eyebrow Threading',74,74,,0,74,2023-12-11,23:31:02
200355,Haircut (Female)',249,249,,0,249,2023-12-11,23:56:09
200748,"Haircut (Female)', 'Pedicure'","249, 249",498,,0,498,2023-12-12,4:44:59
200092,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-12-12,4:57:53
200801,Haircut (Male)',149,149,,0,149,2023-12-12,10:02:51
100167,"Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0,798,2023-12-12,19:57:26
300277,"Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2023-12-13,3:22:51
300243,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-12-13,4:35:47
200610,Eyebrow Threading',74,74,,0,74,2023-12-13,6:19:06
100120,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,Membership Card,32.3,290.7,2023-12-13,9:37:46
300847,Haircut (Male)',149,149,Membership Card,14.9,134.1,2023-12-13,9:41:29
300841,Haircut (Female)',249,249,,0,249,2023-12-13,12:28:45
300354,Beard Trimming',49,49,,0,49,2023-12-13,20:02:44
200763,Haircut (Male)',149,149,,0,149,2023-12-14,0:14:49
200687,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-12-14,0:33:05
300095,Haircut (Female)',249,249,,0,249,2023-12-14,4:27:33
300422,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-12-14,9:39:47
100082,Haircut (Female)',249,249,,0,249,2023-12-14,12:50:56
200518,Haircut (Male)',149,149,,0,149,2023-12-15,1:19:25
300009,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,Membership Card,14.8,133.2,2023-12-15,10:20:35
300144,Beard Trimming',49,49,,0,49,2023-12-15,16:23:58
200875,Haircut (Female)',249,249,,0,249,2023-12-15,23:34:49
200183,Haircut (Female)',249,249,,0,249,2023-12-16,1:42:25
200987,Haircut (Female)',249,249,,0,249,2023-12-16,7:55:04
300832,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-12-16,8:53:40
100937,Eyebrow Threading',74,74,,0,74,2023-12-17,8:00:22
100007,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-12-17,23:35:03
100778,Haircut (Female)',249,249,,0,249,2023-12-18,2:32:28
100235,"Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0,1548,2023-12-18,5:22:23
100365,"Beard Trimming', 'Olive Hair Treatment'","49, 249",298,,0,298,2023-12-18,10:35:16
100803,Haircut (Female)',249,249,,0,249,2023-12-18,11:17:59
100873,Haircut (Female)',249,249,,0,249,2023-12-18,11:43:20
100229,Haircut (Male)',149,149,,0,149,2023-12-19,1:28:32
300253,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-12-19,10:15:16
100917,Haircut (Female)',249,249,,0,249,2023-12-19,17:12:30
200068,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-12-19,18:23:42
100357,Haircut (Female)',249,249,,0,249,2023-12-20,12:39:18
300535,Haircut (Male)',149,149,,0,149,2023-12-20,14:47:50
300957,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,Membership Card,12.3,110.7,2023-12-21,17:51:39
100295,Beard Trimming',49,49,,0,49,2023-12-21,18:02:28
300519,Eyebrow Threading',74,74,,0,74,2023-12-22,23:13:52
200991,Haircut (Male)',149,149,,0,149,2023-12-23,4:37:44
100598,Beard Trimming',49,49,,0,49,2023-12-23,8:06:58
300553,"Haircut (Female)', 'Full Body Massage'","249, 1359",1608,,0,1608,2023-12-23,13:17:58
100399,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-12-23,13:34:35
200564,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-12-23,15:58:29
300422,Eyebrow Threading',74,74,,0,74,2023-12-23,19:59:20
100523,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-12-24,3:14:32
200718,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-12-24,3:52:15
300695,Beard Trimming',49,49,,0,49,2023-12-24,11:24:22
